Date,Status,Users,UUIDs,Link,Ticket Number,Legundo Mentioned
"Sep 25, 2022 2:43 AM",Withdrawn,"['Ticket Tool#6207', 'myspideysensesaretingling#3633', 'RUS#0782', 'Royal03#5925', 'ydal251#0183', 'Wilven#0001']","['322059921183080448', '143323590970966016', '240476701774184449', '686007465439133701', '892301880124907520', '722196398635745312']",https://tickettool.xyz/direct?url=https://cdn.discordapp.com/attachments/731298096373432320/1024101013499695164/transcript-started-2232.html,2232,False
"Sep 27, 2022 10:51 AM",Accepted,"['Ticket Tool#6207', 'GamerSheep#7323', 'MelonPumpkin#0245']","['892516491017224232', '722196398635745312', '618715895325523979']",https://tickettool.xyz/direct?url=https://cdn.discordapp.com/attachments/731298096373432320/1024401395404771328/transcript-closed-2238.html,2238,False
"Sep 26, 2022 4:47 AM",Accepted,"['Venom.#9509', 'Ticket Tool#6207', 'myspideysensesaretingling#3633']","['686007465439133701', '722196398635745312', '684587499456430141']",https://tickettool.xyz/direct?url=https://cdn.discordapp.com/attachments/731298096373432320/1024405840351993916/transcript-started-2236.html,2236,False
"Sep 26, 2022 2:42 AM",Withdrawn,"['Ticket Tool#6207', 'ydal251#0183']","['722196398635745312', '322059921183080448']",https://tickettool.xyz/direct?url=https://cdn.discordapp.com/attachments/731298096373432320/1024475650297442395/transcript-new-2235.html,2235,False
"Sep 27, 2022 6:04 PM",Accepted,"['Ticket Tool#6207', 'myspideysensesaretingling#3633', 'feyscape#6969']","['686007465439133701', '722196398635745312', '817121245718904862']",https://tickettool.xyz/direct?url=https://cdn.discordapp.com/attachments/731298096373432320/1024697834630545488/transcript-started-2239.html,2239,False
"Sep 28, 2022 10:38 PM",Withdrawn,"['Royal03#5925', 'Ticket Tool#6207', 'BobTheSnob#3126']","['722196398635745312', '892301880124907520', '257582185932914688']",https://tickettool.xyz/direct?url=https://cdn.discordapp.com/attachments/731298096373432320/1024785830763581440/transcript-new-2241.html,2241,False
"Sep 28, 2022 10:16 PM",Accepted,"['Royal03#5925', 'Ticket Tool#6207', 'myspideysensesaretingling#3633', 'oscerP#3012']","['686007465439133701', '722196398635745312', '892301880124907520', '322266861112786946']",https://tickettool.xyz/direct?url=https://cdn.discordapp.com/attachments/731298096373432320/1025117460111822979/transcript-started-2240.html,2240,False
"Sep 30, 2022 3:05 AM",Withdrawn,"['Ticket Tool#6207', 'Hachi_nijuu#2008', 'Wilven#0001']","['143323590970966016', '381911034572570635', '722196398635745312']",https://tickettool.xyz/direct?url=https://cdn.discordapp.com/attachments/731298096373432320/1025214253218676877/transcript-started-2242.html,2242,False
"Sep 24, 2022 11:22 PM",Accepted,"['BobTheSnob#3126', 'Ticket Tool#6207', 'myspideysensesaretingling#3633', 'Astrogirl#6971', 'Damanator66#7785', 'Royal03#5925', 'ydal251#0183']","['322059921183080448', '122580300042731521', '257582185932914688', '686007465439133701', '892301880124907520', '994796415240916992', '722196398635745312']",https://tickettool.xyz/direct?url=https://cdn.discordapp.com/attachments/731298096373432320/1025527067569295463/transcript-closed-2231.html,2231,False
"Sep 27, 2022 3:09 AM",Withdrawn,"['Leila#2945', 'Ticket Tool#6207', 'Astrogirl#6971', 'ydal251#0183']","['722196398635745312', '842117278158028903', '322059921183080448', '122580300042731521']",https://tickettool.xyz/direct?url=https://cdn.discordapp.com/attachments/731298096373432320/1025559148609421463/transcript-new-2237.html,2237,False
"Sep 30, 2022 11:19 PM",Withdrawn,"['Mike Ehrmantraut#7942', 'Ticket Tool#6207', 'Wilven#0001', 'Royal03#5925']","['143323590970966016', '722196398635745312', '892301880124907520', '332072631203528716']",https://tickettool.xyz/direct?url=https://cdn.discordapp.com/attachments/731298096373432320/1025674248850780170/transcript-started-2245.html,2245,False
"Sep 30, 2022 11:15 PM",Accepted,"['Ticket Tool#6207', 'Hild#0001', 'Wilven#0001', 'MelonPumpkin#0245']","['787392064388202588', '143323590970966016', '722196398635745312', '892516491017224232']",https://tickettool.xyz/direct?url=https://cdn.discordapp.com/attachments/731298096373432320/1025717720106414201/transcript-closed-2244.html,2244,False
"Sep 30, 2022 9:45 PM",Accepted,"['Ticket Tool#6207', 'MelonPumpkin#0245', 'Wilven#0001', 'Unique Fantasy#2601']","['143323590970966016', '447872362881482753', '722196398635745312', '892516491017224232']",https://tickettool.xyz/direct?url=https://cdn.discordapp.com/attachments/731298096373432320/1025740491557441667/transcript-closed-2243.html,2243,False
"Oct 1, 2022 9:58 PM",Withdrawn,['Ticket Tool#6207'],['722196398635745312'],https://tickettool.xyz/direct?url=https://cdn.discordapp.com/attachments/731298096373432320/1025859572646289518/transcript-new-2246.html,2246,False
"Oct 2, 2022 5:12 PM",Withdrawn,['Ticket Tool#6207'],['722196398635745312'],https://tickettool.xyz/direct?url=https://cdn.discordapp.com/attachments/731298096373432320/1026150473192972449/transcript-new-2251.html,2251,False
"Oct 2, 2022 1:24 PM",Denied,"['ydal251#0183', 'Ticket Tool#6207', 'BobTheSnob#3126', 'TheDuckWithAMonocle#2211']","['722196398635745312', '322059921183080448', '869051458513961032', '257582185932914688']",https://tickettool.xyz/direct?url=https://cdn.discordapp.com/attachments/731298096373432320/1026234125507629186/transcript-started-2249.html,2249,False
"Oct 2, 2022 10:19 PM",Accepted,"['Ticket Tool#6207', 'HeavenlyFiend43#9893', 'Toed#8737']","['336894106729054229', '722196398635745312', '279295580180578316']",https://tickettool.xyz/direct?url=https://cdn.discordapp.com/attachments/731298096373432320/1026598651486806058/transcript-started-2252.html,2252,False
"Oct 1, 2022 11:30 PM",Withdrawn,"['Ticket Tool#6207', 'HeavenlyFiend43#9893', 'Fake#3597']","['336894106729054229', '259094106356187137', '722196398635745312']",https://tickettool.xyz/direct?url=https://cdn.discordapp.com/attachments/731298096373432320/1026649496832192522/transcript-started-2247.html,2247,False
"Oct 1, 2022 11:49 PM",Withdrawn,"['Ticket Tool#6207', 'HeavenlyFiend43#9893', 'Avocadogerms#6091']","['336894106729054229', '722196398635745312', '644037680606216202']",https://tickettool.xyz/direct?url=https://cdn.discordapp.com/attachments/731298096373432320/1026649559671246858/transcript-started-2248.html,2248,False
"Oct 4, 2022 1:08 AM",Withdrawn,"['Ticket Tool#6207', 'HeavenlyFiend43#9893', 'AarySlayz#0122']","['336894106729054229', '722196398635745312', '562096946240815104']",https://tickettool.xyz/direct?url=https://cdn.discordapp.com/attachments/731298096373432320/1026649685697503313/transcript-started-2258.html,2258,False
"Oct 3, 2022 11:21 AM",Withdrawn,"['Tren4#0800', 'Ticket Tool#6207', 'HeavenlyFiend43#9893']","['720879865665945610', '722196398635745312', '336894106729054229']",https://tickettool.xyz/direct?url=https://cdn.discordapp.com/attachments/731298096373432320/1026669978696560770/transcript-started-2254.html,2254,False
"Oct 3, 2022 9:55 PM",Accepted,"['Ticket Tool#6207', 'Gone#4478', 'myspideysensesaretingling#3633', '$hady#9965']","['686007465439133701', '194521142197747712', '722196398635745312', '892146171504627712']",https://tickettool.xyz/direct?url=https://cdn.discordapp.com/attachments/731298096373432320/1026676927345467493/transcript-started-2256.html,2256,False
"Oct 3, 2022 10:17 PM",Accepted,"['Ticket Tool#6207', 'Gone#4478', 'myspideysensesaretingling#3633', 'noraxluna#8177']","['686007465439133701', '194521142197747712', '722196398635745312', '933003059443957881']",https://tickettool.xyz/direct?url=https://cdn.discordapp.com/attachments/731298096373432320/1026676957104046140/transcript-started-2257.html,2257,False
"Oct 3, 2022 3:23 PM",Denied,"['RedNas#7889', 'Ticket Tool#6207', 'myspideysensesaretingling#3633', 'MelonPumpkin#0245']","['892516491017224232', '686007465439133701', '722196398635745312', '415073991724892162']",https://tickettool.xyz/direct?url=https://cdn.discordapp.com/attachments/731298096373432320/1026820282628976670/transcript-closed-2255.html,2255,False
"Oct 2, 2022 1:46 PM",Withdrawn,"['Ticket Tool#6207', 'HeavenlyFiend43#9893', 'BobTheSnob#3126', 'Necek#8790']","['336894106729054229', '722196398635745312', '436516153553321984', '257582185932914688']",https://tickettool.xyz/direct?url=https://cdn.discordapp.com/attachments/731298096373432320/1026871470116319273/transcript-started-2250.html,2250,False
"Oct 2, 2022 11:16 PM",Withdrawn,"['Ticket Tool#6207', 'Gone#4478', 'myspideysensesaretingling#3633']","['686007465439133701', '194521142197747712', '722196398635745312']",https://tickettool.xyz/direct?url=https://cdn.discordapp.com/attachments/731298096373432320/1026970461608874014/transcript-new-2253.html,2253,False
"Oct 5, 2022 9:27 AM",Accepted,"['Ticket Tool#6207', 'Astrogirl#6971', 'Thanus#3199', 'Royal03#5925', 'ydal251#0183']","['322059921183080448', '122580300042731521', '689901073124950111', '892301880124907520', '722196398635745312']",https://tickettool.xyz/direct?url=https://cdn.discordapp.com/attachments/731298096373432320/1027177923842674688/transcript-started-2261.html,2261,False
"Oct 4, 2022 2:16 PM",Accepted,"['Ticket Tool#6207', 'myspideysensesaretingling#3633', 'HeavenlyFiend43#9893', 'weak#1639', 'Wilven#0001']","['758988797907828756', '722196398635745312', '143323590970966016', '686007465439133701', '336894106729054229']",https://tickettool.xyz/direct?url=https://cdn.discordapp.com/attachments/731298096373432320/1027321135248977930/transcript-started-2259.html,2259,False
"Oct 6, 2022 6:48 AM",Accepted,"['Royal03#5925', 'Ticket Tool#6207', 'Joycemeister#0746']","['722196398635745312', '249321164239929355', '892301880124907520']",https://tickettool.xyz/direct?url=https://cdn.discordapp.com/attachments/731298096373432320/1027457897380204614/transcript-started-2263.html,2263,False
"Oct 6, 2022 3:33 PM",Withdrawn,['Ticket Tool#6207'],['722196398635745312'],https://tickettool.xyz/direct?url=https://cdn.discordapp.com/attachments/731298096373432320/1027684105485303838/transcript-new-2264.html,2264,False
"Oct 5, 2022 6:21 AM",Denied,"['Royal03#5925', 'Ticket Tool#6207', 'Daltbro44#7860']","['456200626716672012', '722196398635745312', '892301880124907520']",https://tickettool.xyz/direct?url=https://cdn.discordapp.com/attachments/731298096373432320/1027711946327334922/transcript-started-2260.html,2260,False
"Oct 7, 2022 10:35 PM",Withdrawn,['Ticket Tool#6207'],['722196398635745312'],https://tickettool.xyz/direct?url=https://cdn.discordapp.com/attachments/731298096373432320/1028051822725824523/transcript-new-2267.html,2267,False
"Oct 7, 2022 8:03 AM",Withdrawn,"['Royal03#5925', 'Ticket Tool#6207', 'myspideysensesaretingling#3633', 'RandomlyDying#4796']","['686007465439133701', '722196398635745312', '892301880124907520', '786117030003736587']",https://tickettool.xyz/direct?url=https://cdn.discordapp.com/attachments/731298096373432320/1028054491087503460/transcript-new-2266.html,2266,False
"Oct 7, 2022 10:54 PM",Accepted,"['HeavenlyFiend43#9893', 'Ticket Tool#6207', 'myspideysensesaretingling#3633', 'bennyboyyy#1863']","['336894106729054229', '686007465439133701', '722196398635745312', '1025229682356006998']",https://tickettool.xyz/direct?url=https://cdn.discordapp.com/attachments/731298096373432320/1028110235971362836/transcript-started-2268.html,2268,False
"Oct 6, 2022 5:16 AM",Denied,"['Claysium#3062', 'Ticket Tool#6207', 'myspideysensesaretingling#3633', 'Royal03#5925']","['352941346027339789', '686007465439133701', '722196398635745312', '892301880124907520']",https://tickettool.xyz/direct?url=https://cdn.discordapp.com/attachments/731298096373432320/1028113951453630554/transcript-started-2262.html,2262,True
"Oct 6, 2022 6:06 PM",Accepted,"['Ticket Tool#6207', 'myspideysensesaretingling#3633', 'Royal03#5925', 'khloud#5337', 'ydal251#0183']","['322059921183080448', '686007465439133701', '898531122567340062', '892301880124907520', '722196398635745312']",https://tickettool.xyz/direct?url=https://cdn.discordapp.com/attachments/731298096373432320/1028317669797134516/transcript-started-2265.html,2265,False
"Oct 9, 2022 1:02 AM",Accepted,"['Stevo#0943', 'BobTheSnob#3126', 'Ticket Tool#6207', 'Royal03#5925', 'ydal251#0183']","['322059921183080448', '257582185932914688', '892301880124907520', '531221732309204993', '722196398635745312']",https://tickettool.xyz/direct?url=https://cdn.discordapp.com/attachments/731298096373432320/1028744754156015828/transcript-started-2269.html,2269,False
"Oct 9, 2022 9:14 PM",Accepted,"['Ticket Tool#6207', 'nolanh7#7109', 'BobTheSnob#3126']","['722196398635745312', '285525059114762250', '257582185932914688']",https://tickettool.xyz/direct?url=https://cdn.discordapp.com/attachments/731298096373432320/1028758820643668088/transcript-started-2271.html,2271,False
"Oct 9, 2022 9:31 PM",Accepted,"['doubleB1776#4985', 'Ticket Tool#6207', 'BobTheSnob#3126']","['722196398635745312', '280824334392623104', '257582185932914688']",https://tickettool.xyz/direct?url=https://cdn.discordapp.com/attachments/731298096373432320/1028769487283032084/transcript-started-2272.html,2272,False
"Oct 9, 2022 6:43 AM",Accepted,"['Ticket Tool#6207', 'Gone#4478', 'Emerald2027#5824']","['194521142197747712', '722196398635745312', '702891743606997103']",https://tickettool.xyz/direct?url=https://cdn.discordapp.com/attachments/731298096373432320/1028903704331550821/transcript-new-2270.html,2270,False
"Oct 10, 2022 7:48 PM",Accepted,"['Ticket Tool#6207', 'Shelly#2003', 'Beezlebozz#7791']","['722196398635745312', '321620941085868033', '191529925247762432']",https://tickettool.xyz/direct?url=https://cdn.discordapp.com/attachments/731298096373432320/1029109028552462497/transcript-started-2274.html,2274,False
"Oct 10, 2022 7:07 PM",Accepted,"['Royal03#5925', 'Ticket Tool#6207', 'Indigo#1324']","['722196398635745312', '621007217079877632', '892301880124907520']",https://tickettool.xyz/direct?url=https://cdn.discordapp.com/attachments/731298096373432320/1029131730499674122/transcript-started-2273.html,2273,False
"Oct 11, 2022 9:57 PM",Withdrawn,['Ticket Tool#6207'],['722196398635745312'],https://tickettool.xyz/direct?url=https://cdn.discordapp.com/attachments/731298096373432320/1029488386261659719/transcript-new-2275.html,2275,False
"Oct 12, 2022 9:14 AM",Denied,"['Gameknight999#1754', 'Ticket Tool#6207', 'Beezlebozz#7791']","['722196398635745312', '191529925247762432', '780938925111771168']",https://tickettool.xyz/direct?url=https://cdn.discordapp.com/attachments/731298096373432320/1029655957891973130/transcript-new-2277.html,2277,False
"Oct 12, 2022 9:33 PM",Accepted,"['Royal03#5925', 'Ticket Tool#6207', 'duradora#5253', 'Mist#4515']","['280744569979535360', '722196398635745312', '342976168775122954', '892301880124907520']",https://tickettool.xyz/direct?url=https://cdn.discordapp.com/attachments/731298096373432320/1029851542095933570/transcript-started-2279.html,2279,False
"Oct 13, 2022 11:58 PM",Withdrawn,"['Royal03#5925', 'Ticket Tool#6207', 'CansoTaxi#7209']","['334850963305398273', '722196398635745312', '892301880124907520']",https://tickettool.xyz/direct?url=https://cdn.discordapp.com/attachments/731298096373432320/1030242978133987430/transcript-started-2283.html,2283,False
"Oct 12, 2022 7:05 AM",Withdrawn,"['Ticket Tool#6207', 'Gone#4478', 'Beezlebozz#7791', 'neon#3443']","['453785206890037258', '194521142197747712', '722196398635745312', '191529925247762432']",https://tickettool.xyz/direct?url=https://cdn.discordapp.com/attachments/731298096373432320/1030244090882834492/transcript-new-2276.html,2276,False
"Oct 12, 2022 10:02 PM",Withdrawn,"['Ticket Tool#6207', 'myspideysensesaretingling#3633', 'xC0C0#2726', 'Beezlebozz#7791', 'Royal03#5925']","['191529925247762432', '686007465439133701', '892301880124907520', '722196398635745312', '688601378376908807']",https://tickettool.xyz/direct?url=https://cdn.discordapp.com/attachments/731298096373432320/1030278254659108925/transcript-started-2281.html,2281,True
"Oct 12, 2022 9:52 PM",Withdrawn,"['Ticket Tool#6207', 'ydal251#0183']","['722196398635745312', '322059921183080448']",https://tickettool.xyz/direct?url=https://cdn.discordapp.com/attachments/731298096373432320/1030494003705159780/transcript-new-2280.html,2280,False
"Oct 14, 2022 12:09 AM",Withdrawn,"['Royal03#5925', 'Ticket Tool#6207', 'ydal251#0183', 'Ivygamer2020#0544']","['722196398635745312', '556446923578540032', '322059921183080448', '892301880124907520']",https://tickettool.xyz/direct?url=https://cdn.discordapp.com/attachments/731298096373432320/1030516712640094228/transcript-new-2284.html,2284,False
"Oct 13, 2022 4:13 PM",Withdrawn,"['Oscar26#4235', 'Ticket Tool#6207', 'myspideysensesaretingling#3633', 'MelonPumpkin#0245', 'ydal251#0183']","['892516491017224232', '322059921183080448', '374284545870266380', '686007465439133701', '722196398635745312']",https://tickettool.xyz/direct?url=https://cdn.discordapp.com/attachments/731298096373432320/1030850086609108992/transcript-closed-2282.html,2282,False
"Oct 15, 2022 4:18 PM",Withdrawn,"['Ticket Tool#6207', 'shiajukaryutano#0405', 'Beezlebozz#7791']","['722196398635745312', '540199743993675787', '191529925247762432']",https://tickettool.xyz/direct?url=https://cdn.discordapp.com/attachments/731298096373432320/1030852335934636192/transcript-started-2286.html,2286,False
"Oct 15, 2022 1:53 AM",Withdrawn,"['ydal251#0183', 'Ticket Tool#6207', 'myspideysensesaretingling#3633', 'nibroc47#0538']","['686007465439133701', '722196398635745312', '591075835440791578', '322059921183080448']",https://tickettool.xyz/direct?url=https://cdn.discordapp.com/attachments/731298096373432320/1031383174766415882/transcript-started-2285.html,2285,False
"Oct 12, 2022 7:15 PM",Withdrawn,"['PokeyMantella10#0231', 'Ticket Tool#6207', 'Astrogirl#6971', 'Mist#4515']","['722196398635745312', '342976168775122954', '122580300042731521', '447785155395059713']",https://tickettool.xyz/direct?url=https://cdn.discordapp.com/attachments/731298096373432320/1031383209470070884/transcript-started-2278.html,2278,False
"Oct 17, 2022 7:56 AM",Accepted,"['Ticket Tool#6207', 'nibroc47#0538', 'Mist#4515']","['722196398635745312', '591075835440791578', '342976168775122954']",https://tickettool.xyz/direct?url=https://cdn.discordapp.com/attachments/731298096373432320/1031670431771525150/transcript-closed-2288.html,2288,False
"Oct 17, 2022 6:04 AM",Accepted,"['Ticket Tool#6207', 'Beezlebozz#7791', 'TetrisNerd#2766']","['248037689511772160', '722196398635745312', '191529925247762432']",https://tickettool.xyz/direct?url=https://cdn.discordapp.com/attachments/731298096373432320/1031876937179734076/transcript-started-2287.html,2287,False
"Oct 18, 2022 5:53 PM",Accepted,"['Ticket Tool#6207', 'BobTheSnob#3126', 'kiwiu#2038']","['722196398635745312', '895179347147763775', '257582185932914688']",https://tickettool.xyz/direct?url=https://cdn.discordapp.com/attachments/731298096373432320/1032105543940186252/transcript-started-2292.html,2292,False
"Oct 18, 2022 5:51 PM",Denied,"['llkun#2090', 'Ticket Tool#6207', 'Mist#4515']","['560208193783857238', '722196398635745312', '342976168775122954']",https://tickettool.xyz/direct?url=https://cdn.discordapp.com/attachments/731298096373432320/1032106954404929648/transcript-started-2291.html,2291,False
"Oct 19, 2022 1:28 AM",Withdrawn,"['Ticket Tool#6207', 'Astrogirl#6971', 'SortedOrc#9528']","['722196398635745312', '122580300042731521', '418164728406212610']",https://tickettool.xyz/direct?url=https://cdn.discordapp.com/attachments/731298096373432320/1032212742062485615/transcript-new-2293.html,2293,False
"Oct 18, 2022 3:05 AM",Accepted,"['Ticket Tool#6207', 'myspideysensesaretingling#3633', 'Mist#4515', 'chrismandao#1332', 'Beezlebozz#7791']","['342976168775122954', '191529925247762432', '686007465439133701', '294823169842216961', '722196398635745312']",https://tickettool.xyz/direct?url=https://cdn.discordapp.com/attachments/731298096373432320/1032830835340103700/transcript-started-2290.html,2290,False
"Oct 19, 2022 8:20 AM",Withdrawn,"['Ticket Tool#6207', 'Astrogirl#6971', 'Mist#4515', 'Fart4You#5872']","['620257101230637089', '722196398635745312', '342976168775122954', '122580300042731521']",https://tickettool.xyz/direct?url=https://cdn.discordapp.com/attachments/731298096373432320/1033089648232251442/transcript-closed-2294.html,2294,False
"Oct 20, 2022 10:24 PM",Accepted,"['Ticket Tool#6207', 'Mist#4515', 'Beezlebozz#7791', 'Jinglez#3848']","['191529925247762432', '722196398635745312', '342976168775122954', '261882996020346880']",https://tickettool.xyz/direct?url=https://cdn.discordapp.com/attachments/731298096373432320/1033122122106667078/transcript-started-2297.html,2297,False
"Oct 20, 2022 4:04 AM",Accepted,"['Mist#4515', 'Ticket Tool#6207', 'Astrogirl#6971', 'Hot Lettuce#0721']","['722196398635745312', '342976168775122954', '122580300042731521', '691754348031508490']",https://tickettool.xyz/direct?url=https://cdn.discordapp.com/attachments/731298096373432320/1033193422808420362/transcript-started-2295.html,2295,False
"Oct 17, 2022 9:41 PM",Withdrawn,"['Royal03#5925', 'Ticket Tool#6207', 'Astrogirl#6971', 'PascalAndreas#0905']","['122580300042731521', '722196398635745312', '892301880124907520', '940895561257717770']",https://tickettool.xyz/direct?url=https://cdn.discordapp.com/attachments/731298096373432320/1033346074699640842/transcript-started-2289.html,2289,False
"Oct 22, 2022 5:14 PM",Accepted,"['Ticket Tool#6207', 'BobTheSnob#3126', 'Beezlebozz#7791', 'MrTof#0866']","['722196398635745312', '191529925247762432', '257582185932914688', '690686733221756940']",https://tickettool.xyz/direct?url=https://cdn.discordapp.com/attachments/731298096373432320/1033419439858798662/transcript-started-2299.html,2299,False
"Oct 20, 2022 5:54 AM",Withdrawn,"['Ticket Tool#6207', 'Mist#4515', 'FatlessOstrich#7015', 'Beezlebozz#7791']","['712122281849258065', '722196398635745312', '342976168775122954', '191529925247762432']",https://tickettool.xyz/direct?url=https://cdn.discordapp.com/attachments/731298096373432320/1033453052847468616/transcript-started-2296.html,2296,False
"Oct 22, 2022 8:52 PM",Accepted,"['Mist#4515', 'Ticket Tool#6207', 'ChrisGoldbach#1848', 'Royal03#5925']","['267068548600299530', '722196398635745312', '342976168775122954', '892301880124907520']",https://tickettool.xyz/direct?url=https://cdn.discordapp.com/attachments/731298096373432320/1033490949923414058/transcript-started-2300.html,2300,False
"Oct 21, 2022 3:39 AM",Withdrawn,"['Ticket Tool#6207', 'ydal251#0183']","['722196398635745312', '322059921183080448']",https://tickettool.xyz/direct?url=https://cdn.discordapp.com/attachments/731298096373432320/1033490982227947640/transcript-new-2298.html,2298,False
"Oct 23, 2022 7:01 PM",Withdrawn,['Ticket Tool#6207'],['722196398635745312'],https://tickettool.xyz/direct?url=https://cdn.discordapp.com/attachments/731298096373432320/1033788467580248204/transcript-new-2301.html,2301,False
"Oct 23, 2022 9:16 PM",Accepted,"['Ticket Tool#6207', 'Mist#4515', 'Read#8029']","['722196398635745312', '342976168775122954', '737052299435835402']",https://tickettool.xyz/direct?url=https://cdn.discordapp.com/attachments/731298096373432320/1033894443708842124/transcript-started-2302.html,2302,False
"Oct 24, 2022 1:30 PM",Accepted,"['Ticket Tool#6207', 'BobTheSnob#3126', 'Nikita#4001', 'Beezlebozz#7791']","['191529925247762432', '722196398635745312', '302945631016583169', '257582185932914688']",https://tickettool.xyz/direct?url=https://cdn.discordapp.com/attachments/731298096373432320/1034101406828863569/transcript-started-2303.html,2303,False
"Oct 24, 2022 2:19 PM",Accepted,"['Tim0#1710', 'Ticket Tool#6207', 'Mist#4515', 'MelonPumpkin#0245']","['892516491017224232', '777483063307272232', '722196398635745312', '342976168775122954']",https://tickettool.xyz/direct?url=https://cdn.discordapp.com/attachments/731298096373432320/1034153609941753947/transcript-closed-2304.html,2304,False
"Oct 24, 2022 5:47 PM",Accepted,"['Ticket Tool#6207', 'MelonPumpkin#0245', 'Stitch#2049']","['892516491017224232', '722196398635745312', '255769417202270208']",https://tickettool.xyz/direct?url=https://cdn.discordapp.com/attachments/731298096373432320/1034167081920385085/transcript-closed-2305.html,2305,False
"Oct 24, 2022 10:13 PM",Denied,"['Ticket Tool#6207', 'Zain#4759', 'ydal251#0183', 'Mist#4515']","['722196398635745312', '342976168775122954', '322059921183080448', '353686665375514625']",https://tickettool.xyz/direct?url=https://cdn.discordapp.com/attachments/731298096373432320/1034564765361647706/transcript-started-2306.html,2306,False
"Oct 25, 2022 11:15 PM",Withdrawn,"['Ticket Tool#6207', 'Beezlebozz#7791', 'chickennuggetlikethat1987#3053']","['191529925247762432', '722196398635745312', '1005973810715033651']",https://tickettool.xyz/direct?url=https://cdn.discordapp.com/attachments/731298096373432320/1034577064327651369/transcript-new-2310.html,2310,False
"Oct 25, 2022 5:48 PM",Withdrawn,"['ydal251#0183', 'Ticket Tool#6207', 'Charil1#0082', 'Mist#4515']","['722196398635745312', '1014175191917678622', '322059921183080448', '342976168775122954']",https://tickettool.xyz/direct?url=https://cdn.discordapp.com/attachments/731298096373432320/1035257380868460625/transcript-new-2309.html,2309,False
"Oct 25, 2022 3:40 PM",Accepted,"['Ticket Tool#6207', 'myspideysensesaretingling#3633', 'bruhbama#3401', 'Beezlebozz#7791', 'ydal251#0183']","['191529925247762432', '322059921183080448', '686007465439133701', '363337049933217792', '722196398635745312']",https://tickettool.xyz/direct?url=https://cdn.discordapp.com/attachments/731298096373432320/1035257471494787072/transcript-started-2308.html,2308,False
"Oct 27, 2022 8:55 PM",Accepted,"['Ticket Tool#6207', 'CoffeemomJB#3686', 'Beezlebozz#7791']","['962099185325326468', '722196398635745312', '191529925247762432']",https://tickettool.xyz/direct?url=https://cdn.discordapp.com/attachments/731298096373432320/1035316024733618296/transcript-started-2312.html,2312,False
"Oct 27, 2022 8:09 PM",Denied,"['Ticket Tool#6207', 'TheDuckWithAMonocle#2211', 'Beezlebozz#7791']","['722196398635745312', '191529925247762432', '869051458513961032']",https://tickettool.xyz/direct?url=https://cdn.discordapp.com/attachments/731298096373432320/1035508443794112533/transcript-new-2311.html,2311,False
"Oct 28, 2022 10:34 PM",Denied,"['Ticket Tool#6207', 'BeelzebubVA#0870', 'myspideysensesaretingling#3633', 'MelonPumpkin#0245']","['491979034394099732', '686007465439133701', '722196398635745312', '892516491017224232']",https://tickettool.xyz/direct?url=https://cdn.discordapp.com/attachments/731298096373432320/1035929703304937472/transcript-started-2313.html,2313,False
"Oct 25, 2022 8:27 AM",Withdrawn,"['Iverson#4447', 'Ticket Tool#6207', 'HeavenlyFiend43#9893']","['336894106729054229', '722196398635745312', '729953198865121330']",https://tickettool.xyz/direct?url=https://cdn.discordapp.com/attachments/731298096373432320/1035980491855237291/transcript-started-2307.html,2307,False
"Oct 29, 2022 12:33 AM",Withdrawn,"['Ticket Tool#6207', 'ydal251#0183']","['722196398635745312', '322059921183080448']",https://tickettool.xyz/direct?url=https://cdn.discordapp.com/attachments/731298096373432320/1036399907214471219/transcript-new-2314.html,2314,False
"Oct 31, 2022 2:49 AM",Accepted,"['Iverson#4447', 'Ticket Tool#6207', 'Mist#4515', 'Royal03#5925']","['342976168775122954', '722196398635745312', '892301880124907520', '729953198865121330']",https://tickettool.xyz/direct?url=https://cdn.discordapp.com/attachments/731298096373432320/1036788639251828816/transcript-started-2316.html,2316,False
"Oct 31, 2022 8:53 PM",Withdrawn,"['Astrogirl#6971', 'Ticket Tool#6207', 'Tdbattels54#3556', 'Beezlebozz#7791']","['191529925247762432', '722196398635745312', '962754322511331378', '122580300042731521']",https://tickettool.xyz/direct?url=https://cdn.discordapp.com/attachments/731298096373432320/1036937155123089408/transcript-new-2318.html,2318,True
"Nov 1, 2022 3:21 AM",Accepted,"['Ticket Tool#6207', 'HeavenlyFiend43#9893', 'Mist#4515', 'elouise#0377']","['336894106729054229', '722196398635745312', '342976168775122954', '480146005346615307']",https://tickettool.xyz/direct?url=https://cdn.discordapp.com/attachments/731298096373432320/1037118737448435804/transcript-started-2319.html,2319,False
"Oct 31, 2022 2:57 PM",Withdrawn,"['Ticket Tool#6207', 'ydal251#0183']","['722196398635745312', '322059921183080448']",https://tickettool.xyz/direct?url=https://cdn.discordapp.com/attachments/731298096373432320/1037146472443031582/transcript-new-2317.html,2317,False
"Nov 1, 2022 6:14 AM",Withdrawn,"['Ticket Tool#6207', 'ydal251#0183']","['722196398635745312', '322059921183080448']",https://tickettool.xyz/direct?url=https://cdn.discordapp.com/attachments/731298096373432320/1037455548402118686/transcript-new-2320.html,2320,False
